csfa_number,program_name,agency,record_type,award_id,grantee_name,award_amount,award_amount_raw,award_start_date,award_end_date,award_period,grantee_location,fiscal_year,chicago_likely,chicago_signal,amount_meaning,source,source_url
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176817 (24-3017-45234), (25-3017-45234-A1)",Village of Addison,50000.0,"50,000",04/08/2024,04/15/2027,04/08/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176818 (24-3017-45237), 25-3017-45237-A1",Village of Albany,60000.0,"60,000",02/06/2024,04/15/2027,02/06/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176605 (24-3017-40667), C176605 (24-3017-40667-A1), (24-3017-40667-A2), (25-3017-40667-A3)",Village of Bellwood,150000.0,"150,000",07/31/2023,04/15/2027,07/31/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177675 (26-3017-58590),Village of Bensenville,40000.0,"40,000",08/29/2025,04/15/2027,08/29/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176823 (24-3017-45240), (25-3017-45240-A1)",Village of Berkeley,40000.0,"40,000",03/04/2024,04/15/2027,03/04/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176825 (24-3017-45241), (25-3017-45241-A1)",Village of Bone Gap,30000.0,"30,000",03/26/2024,04/15/2027,03/26/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177188(24-3017-49374),Village of Braceville,30000.0,"30,000",08/19/2024,04/15/2027,08/19/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177720 (26-3017-60516),Village of Bradford,30000.0,"30,000",01/13/2026,04/15/2027,01/13/2026 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177296 (25-3017-55613),Village of Burnham,40000.0,"40,000",05/22/2025,04/15/2027,05/22/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176409 (23-3017-38891), C176409 (24-3017-38891-A1), (24-3017-38891-A2), (25-3017-38891-A3)",Village of Burnham,120000.0,"120,000",03/02/2023,04/15/2027,03/02/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,25-3017-50935,Village of Catlin,30000.0,"30,000",02/21/2025,04/15/2027,02/21/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177697 (26-3017-59622),Village of Cerro Gordo,30000.0,"30,000",09/09/2025,04/15/2027,09/09/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,25-3017-55382,Village of Clay City,30000.0,"30,000",03/11/2025,04/15/2027,03/11/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177545 (25-3017-56726),Village of Coal City,40000.0,"40,000",05/22/2025,04/15/2027,05/22/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176623 (24-3017-40751), (24-40751-A1), (25-3017-40751-A2)",Village of Cobden,30000.0,"30,000",07/19/2023,04/15/2027,07/19/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177211 (25-3017-51289),VILLAGE OF CRESCENT CITY,30000.0,"30,000",01/22/2025,04/15/2027,01/22/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176626 (24-3017-40769), (24-3017-40769-A1), (25-3017-40769-A2)",Village of Dalzell,30000.0,"30,000",07/20/2023,04/15/2027,07/20/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176721 (24-3017-40905), (24-3017-40905-A1), (25-3017-40905-A2)",Village of Davis,30000.0,"30,000",07/20/2023,04/15/2027,07/20/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176628 (24-3017-40771), (24-3017-40771-A1), (25-3017-40771-A2)",Village of Depue,30000.0,"30,000",07/25/2023,04/15/2027,07/25/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176414 (23-3017-38894), C176414 (24-3017-38894-A1), C176414 (26-3017-38894-A2)",Village of Dolton,100000.0,"100,000",03/06/2023,04/15/2027,03/06/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176631 (24-3017-40773), (24-3017-40773-A1), (25-3017-40773-A2)",Village of Dongola,30000.0,"30,000",07/19/2023,04/15/2027,07/19/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176842 (24-3017-45185), (24-3017-45185-A1), (25-3017-45185-A2)",Village of Dwight,80000.0,"80,000",02/06/2024,04/15/2027,02/06/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176632 (24-3017-40774), (24-3017-40774-A1), (25-3017-40774-A2)",Village of East Dundee,40000.0,"40,000",07/19/2023,04/15/2027,07/19/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,25-3017-53193,Village of Elkhart,30000.0,"30,000",03/23/2025,04/15/2027,03/23/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176442 (23-3017-38896), C176442(24-3017-38896-A1), C176442(25-3017-38896-A2)",Village of Elmwood Park,50000.0,"50,000",03/15/2023,04/15/2027,03/15/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177805 (26-3017-60351),Village of Elmwood Park,50000.0,"50,000",02/05/2026,04/15/2027,02/05/2026 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176635 (24-3017-40778), 24-3017-40778-A1, 25-3017-40778-A2",Village of Fairmount,30000.0,"30,000",07/25/2023,04/15/2027,07/25/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177615 (25-3017-56885),Village of Fithian,30000.0,"30,000",05/22/2025,04/15/2027,05/22/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176637 (24-3017-40784), (24-3017-40784-A1), (25-3017-40784-A2)",Village of Flat Rock,30000.0,"30,000",07/25/2023,04/15/2027,07/25/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177201 (24-3017-48327),Village of Forest Park,40000.0,"40,000",09/17/2024,04/15/2027,09/17/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176849 (24-3017-45194), A1, A2",Village of Franklin Grove,60000.0,"60,000",02/14/2024,04/15/2027,02/14/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176725 (24-3017-41416), C176725 (24-3017-41416-A1), (25-3017-41416-A2)",Village of Glenwood,40000.0,"40,000",09/07/2023,04/15/2027,09/07/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176641 (24-3017-40801), (24-3017-40801-A1), (25-3017-40801-A2)",VILLAGE OF GRAND RIDGE,30000.0,"30,000",07/25/2023,04/15/2027,07/25/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176642 (24-3017-40817), (24-3017-40817-A1), (25-3017-40817-A2)",Village of Grandview,30000.0,"30,000",08/21/2023,04/15/2027,08/21/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176852 (24-3017-45200), (25-3017-45200-A1)",Village of Granville,30000.0,"30,000",02/29/2024,04/15/2027,02/29/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C176422A (26-3017-56088),Village of Hazel Crest,160000.0,"160,000",04/15/2024,04/15/2027,04/15/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176859 (24-3017-45215), (25-3017-45215-A1)",VILLAGE OF HILLCREST,30000.0,"30,000",02/06/2024,04/15/2027,02/06/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177669 (26-3017-61367),Village of Hinckley,30000.0,"30,000",02/23/2026,04/15/2027,02/23/2026 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176651 (24-3017-40820), C176651 (24-3017-40820-A1), 25-3017-40820-A2",Village of Hindsboro,15819.0,"15,819",08/14/2023,07/07/2026,08/14/2023 - 07/07/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C177054 (24-3017-47744), 25-3017-47744-A1",Village of Huntley,50000.0,"50,000",04/29/2024,04/15/2027,04/29/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C177219 (25-3017-51291), C177219 (25-3017-51291-A1)",Village of Illiopolis,60000.0,"60,000",11/01/2024,07/06/2026,11/01/2024 - 07/06/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C176730 (24-3017-40845), C176730 (24-3017-40845-A1), 25-3017-40845-A2",Village Of Kincaid,30000.0,"30,000",07/25/2023,04/15/2027,07/25/2023 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,"C177130 (25-3017-48550), C177130 (25-3017-48550-A1), C177130 (25-3017-48550-A2)",Village of Ladd,50000.0,"50,000",07/18/2024,04/15/2027,07/18/2024 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177298 (25-3017-55257),"Village of Lansing, Municipal Corporation",50000.0,"50,000",06/04/2026,04/15/2027,06/04/2026 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,26-3017-61914,Village of Leaf River,30000.0,"30,000",02/26/2026,04/15/2027,02/26/2026 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
532-60-3017,Lead Service Line Inventory Grant Program,IEPA (532),award,C177624 (26-3017-57487),Village of London Mills,30000.0,"30,000",08/29/2025,04/15/2027,08/29/2025 - 04/15/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=3017
